POST	401	/api/academic/curriculum/review-and-approve	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/curriculum/start-workflow	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/curriculum/map-outcomes	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/exams/approve-results	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/custom	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/exam-schedule	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/exams/assign-marking	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/exams/compile-results	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/exams/conduct	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/exams/create-schedule	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/exams/moderate-marks	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/exams/prepare-logistics	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/exams/record-marks	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/exams/start-workflow	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/exams/submit-questions	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/exams/verify-marks	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/formative-assessment-marks	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/formative-assessments/{id}/marks	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/formative-assessments	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/learning-areas/seed	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/learning-areas/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/lesson-observations/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/lesson-plans/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/lesson-plans/approve	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/lesson-plans/reject	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/lesson-plans/submit	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/library/catalog-resources	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/library/review-request	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/library/distribute-and-track	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/library/start-workflow	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/national-exams	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/portfolio/artifact-file-replace	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/portfolio/artifact-add	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/promotions/execute	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/portfolio/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/promotions/identify-candidates	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/promotions/start-workflow	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/promotions/generate-reports	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/promotions/validate-eligibility	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/reports/distribute	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/reports/generate-student-reports	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/reports/review-and-approve	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/reports/compile-data	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/reports/start-workflow	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/scheme-of-work/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/schedules/assign-room	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/schedules/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/schemes-of-work/generate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/supervision-roster-auto-generate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/streams/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/supervision-roster	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/term-transition/execute	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/terms/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/terms	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/topics/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/transfer-requests	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/verify-marks	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/year-rollover	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/year-transition/archive-data	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/year-transition/execute-promotions	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/year-transition/setup-new-year	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/year-transition/migrate-competency-baselines	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/year-transition/start-workflow	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/year-transition/validate-readiness	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/years/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/categories/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/categories/toggle-status	Missing Authorization header. Please ensure you are logged in and the token is being sent.
